# rho - energy density in [g/cm^3]
# R   - radius in km
# M   - mass in solar masses
# chi[0] - the scalar field in the centre of the star
# abs(alpha_A) - the absolut value of alpha_A for this star
# beta   - theory parameter (for now set to 0)
# alpha  - theory parameters, related to the Brans-Dicke parameter. This is the one we want to sample
# log(alpha) - the table is build to have equal spacing between the models in terms of log(alpha), and NOT alpha alone
#   rho          R             M           chi[0]    abs(alpha_A)      beta        alpha      log(alpha) 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.7322e-06   3.4449e-06   0.0000e+00   1.2589e-05  -4.9000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.9436e-06   3.8653e-06   0.0000e+00   1.4125e-05  -4.8500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -2.1807e-06   4.3369e-06   0.0000e+00   1.5849e-05  -4.8000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -2.4468e-06   4.8661e-06   0.0000e+00   1.7783e-05  -4.7500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -2.7454e-06   5.4599e-06   0.0000e+00   1.9953e-05  -4.7000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -3.0803e-06   6.1261e-06   0.0000e+00   2.2387e-05  -4.6500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -3.4562e-06   6.8736e-06   0.0000e+00   2.5119e-05  -4.6000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -3.8779e-06   7.7123e-06   0.0000e+00   2.8184e-05  -4.5500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -4.3511e-06   8.6533e-06   0.0000e+00   3.1623e-05  -4.5000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -4.8820e-06   9.7091e-06   0.0000e+00   3.5481e-05  -4.4500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -5.4777e-06   1.0894e-05   0.0000e+00   3.9811e-05  -4.4000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -6.1461e-06   1.2223e-05   0.0000e+00   4.4668e-05  -4.3500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -6.8960e-06   1.3715e-05   0.0000e+00   5.0119e-05  -4.3000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -7.7375e-06   1.5388e-05   0.0000e+00   5.6234e-05  -4.2500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -8.6816e-06   1.7266e-05   0.0000e+00   6.3096e-05  -4.2000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -9.7409e-06   1.9372e-05   0.0000e+00   7.0795e-05  -4.1500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.0929e-05   2.1736e-05   0.0000e+00   7.9433e-05  -4.1000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.2263e-05   2.4388e-05   0.0000e+00   8.9125e-05  -4.0500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.3759e-05   2.7364e-05   0.0000e+00   1.0000e-04  -4.0000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.5438e-05   3.0703e-05   0.0000e+00   1.1220e-04  -3.9500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.7322e-05   3.4449e-05   0.0000e+00   1.2589e-04  -3.9000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.9436e-05   3.8653e-05   0.0000e+00   1.4125e-04  -3.8500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -2.1807e-05   4.3369e-05   0.0000e+00   1.5849e-04  -3.8000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -2.4468e-05   4.8661e-05   0.0000e+00   1.7783e-04  -3.7500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -2.7454e-05   5.4599e-05   0.0000e+00   1.9953e-04  -3.7000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -3.0803e-05   6.1261e-05   0.0000e+00   2.2387e-04  -3.6500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -3.4562e-05   6.8736e-05   0.0000e+00   2.5119e-04  -3.6000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -3.8779e-05   7.7123e-05   0.0000e+00   2.8184e-04  -3.5500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -4.3511e-05   8.6533e-05   0.0000e+00   3.1623e-04  -3.5000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -4.8820e-05   9.7091e-05   0.0000e+00   3.5481e-04  -3.4500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -5.4777e-05   1.0894e-04   0.0000e+00   3.9811e-04  -3.4000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -6.1461e-05   1.2223e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -6.8960e-05   1.3715e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -7.7375e-05   1.5388e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -8.6816e-05   1.7266e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -9.7409e-05   1.9372e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.0929e-04   2.1736e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.2263e-04   2.4388e-04   0.0000e+00   8.9125e-04  -3.0500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.3759e-04   2.7364e-04   0.0000e+00   1.0000e-03  -3.0000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.5438e-04   3.0703e-04   0.0000e+00   1.1220e-03  -2.9500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.7322e-04   3.4449e-04   0.0000e+00   1.2589e-03  -2.9000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -1.9436e-04   3.8653e-04   0.0000e+00   1.4125e-03  -2.8500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -2.1807e-04   4.3369e-04   0.0000e+00   1.5849e-03  -2.8000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -2.4469e-04   4.8662e-04   0.0000e+00   1.7783e-03  -2.7500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -2.7454e-04   5.4599e-04   0.0000e+00   1.9953e-03  -2.7000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -3.0804e-04   6.1261e-04   0.0000e+00   2.2387e-03  -2.6500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -3.4563e-04   6.8737e-04   0.0000e+00   2.5119e-03  -2.6000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -3.8781e-04   7.7124e-04   0.0000e+00   2.8184e-03  -2.5500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -4.3514e-04   8.6535e-04   0.0000e+00   3.1623e-03  -2.5000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -4.8824e-04   9.7095e-04   0.0000e+00   3.5481e-03  -2.4500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -5.4783e-04   1.0894e-03   0.0000e+00   3.9811e-03  -2.4000e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -6.1469e-04   1.2224e-03   0.0000e+00   4.4668e-03  -2.3500e+00 
  2.0585e+15   1.0450e+01   2.1400e+00  -6.8971e-04   1.3716e-03   0.0000e+00   5.0119e-03  -2.3000e+00 
  2.0584e+15   1.0450e+01   2.1400e+00  -7.7391e-04   1.5389e-03   0.0000e+00   5.6234e-03  -2.2500e+00 
  2.0584e+15   1.0450e+01   2.1400e+00  -8.6839e-04   1.7268e-03   0.0000e+00   6.3096e-03  -2.2000e+00 
  2.0584e+15   1.0450e+01   2.1400e+00  -9.7442e-04   1.9375e-03   0.0000e+00   7.0795e-03  -2.1500e+00 
  2.0583e+15   1.0450e+01   2.1400e+00  -1.0934e-03   2.1740e-03   0.0000e+00   7.9433e-03  -2.1000e+00 
  2.0582e+15   1.0450e+01   2.1400e+00  -1.2270e-03   2.4394e-03   0.0000e+00   8.9125e-03  -2.0500e+00 
  2.0582e+15   1.0450e+01   2.1400e+00  -1.3769e-03   2.7372e-03   0.0000e+00   1.0000e-02  -2.0000e+00 
  2.0581e+15   1.0450e+01   2.1400e+00  -1.5451e-03   3.0715e-03   0.0000e+00   1.1220e-02  -1.9500e+00 
  2.0579e+15   1.0450e+01   2.1400e+00  -1.7341e-03   3.4466e-03   0.0000e+00   1.2589e-02  -1.9000e+00 
  2.0578e+15   1.0450e+01   2.1400e+00  -1.9462e-03   3.8676e-03   0.0000e+00   1.4125e-02  -1.8500e+00 
  2.0576e+15   1.0451e+01   2.1400e+00  -2.1844e-03   4.3402e-03   0.0000e+00   1.5849e-02  -1.8000e+00 
  2.0573e+15   1.0451e+01   2.1400e+00  -2.4520e-03   4.8707e-03   0.0000e+00   1.7783e-02  -1.7500e+00 
  2.0570e+15   1.0451e+01   2.1400e+00  -2.7528e-03   5.4664e-03   0.0000e+00   1.9953e-02  -1.7000e+00 
  2.0566e+15   1.0452e+01   2.1400e+00  -3.0908e-03   6.1353e-03   0.0000e+00   2.2387e-02  -1.6500e+00 
  2.0561e+15   1.0453e+01   2.1400e+00  -3.4709e-03   6.8866e-03   0.0000e+00   2.5119e-02  -1.6000e+00 
  2.0555e+15   1.0453e+01   2.1400e+00  -3.8987e-03   7.7307e-03   0.0000e+00   2.8184e-02  -1.5500e+00 
  2.0547e+15   1.0454e+01   2.1400e+00  -4.3804e-03   8.6793e-03   0.0000e+00   3.1623e-02  -1.5000e+00 
  2.0538e+15   1.0456e+01   2.1400e+00  -4.9234e-03   9.7459e-03   0.0000e+00   3.5481e-02  -1.4500e+00 
  2.0525e+15   1.0457e+01   2.1400e+00  -5.5361e-03   1.0946e-02   0.0000e+00   3.9811e-02  -1.4000e+00 
  2.0510e+15   1.0459e+01   2.1400e+00  -6.2284e-03   1.2296e-02   0.0000e+00   4.4668e-02  -1.3500e+00 
  2.0490e+15   1.0462e+01   2.1400e+00  -7.0122e-03   1.3818e-02   0.0000e+00   5.0119e-02  -1.3000e+00 
  2.0466e+15   1.0465e+01   2.1400e+00  -7.9012e-03   1.5534e-02   0.0000e+00   5.6234e-02  -1.2500e+00 
  2.0435e+15   1.0469e+01   2.1400e+00  -8.9125e-03   1.7471e-02   0.0000e+00   6.3096e-02  -1.2000e+00 
  2.0396e+15   1.0474e+01   2.1400e+00  -1.0066e-02   1.9663e-02   0.0000e+00   7.0795e-02  -1.1500e+00 
  2.0348e+15   1.0481e+01   2.1400e+00  -1.1387e-02   2.2146e-02   0.0000e+00   7.9433e-02  -1.1000e+00 
  2.0288e+15   1.0489e+01   2.1400e+00  -1.2907e-02   2.4967e-02   0.0000e+00   8.9125e-02  -1.0500e+00 
  2.0213e+15   1.0499e+01   2.1400e+00  -1.4664e-02   2.8180e-02   0.0000e+00   1.0000e-01  -1.0000e+00 
  2.0119e+15   1.0512e+01   2.1400e+00  -1.6706e-02   3.1853e-02   0.0000e+00   1.1220e-01  -9.5000e-01 
  2.0003e+15   1.0528e+01   2.1400e+00  -1.9096e-02   3.6068e-02   0.0000e+00   1.2589e-01  -9.0000e-01 
  1.9860e+15   1.0548e+01   2.1400e+00  -2.1911e-02   4.0930e-02   0.0000e+00   1.4125e-01  -8.5000e-01 
  1.9683e+15   1.0573e+01   2.1400e+00  -2.5250e-02   4.6568e-02   0.0000e+00   1.5849e-01  -8.0000e-01 
  1.9469e+15   1.0605e+01   2.1400e+00  -2.9234e-02   5.3145e-02   0.0000e+00   1.7783e-01  -7.5000e-01 
  1.9209e+15   1.0645e+01   2.1400e+00  -3.4014e-02   6.0867e-02   0.0000e+00   1.9953e-01  -7.0000e-01 
  1.8899e+15   1.0695e+01   2.1400e+00  -3.9767e-02   6.9992e-02   0.0000e+00   2.2387e-01  -6.5000e-01 
  1.8534e+15   1.0756e+01   2.1400e+00  -4.6694e-02   8.0840e-02   0.0000e+00   2.5119e-01  -6.0000e-01 
  1.8112e+15   1.0832e+01   2.1400e+00  -5.5006e-02   9.3795e-02   0.0000e+00   2.8184e-01  -5.5000e-01 
  1.7634e+15   1.0924e+01   2.1400e+00  -6.4902e-02   1.0931e-01   0.0000e+00   3.1623e-01  -5.0000e-01 
  1.7108e+15   1.1034e+01   2.1400e+00  -7.6532e-02   1.2790e-01   0.0000e+00   3.5481e-01  -4.5000e-01 
  1.6545e+15   1.1164e+01   2.1400e+00  -8.9957e-02   1.5010e-01   0.0000e+00   3.9811e-01  -4.0000e-01 
  1.5959e+15   1.1315e+01   2.1400e+00  -1.0511e-01   1.7646e-01   0.0000e+00   4.4668e-01  -3.5000e-01 
  1.5371e+15   1.1487e+01   2.1400e+00  -1.2179e-01   2.0750e-01   0.0000e+00   5.0119e-01  -3.0000e-01 
  1.4798e+15   1.1680e+01   2.1400e+00  -1.3963e-01   2.4366e-01   0.0000e+00   5.6234e-01  -2.5000e-01 
  1.4257e+15   1.1890e+01   2.1400e+00  -1.5816e-01   2.8531e-01   0.0000e+00   6.3096e-01  -2.0000e-01 
  1.3764e+15   1.2115e+01   2.1400e+00  -1.7686e-01   3.3272e-01   0.0000e+00   7.0795e-01  -1.5000e-01 
  1.3328e+15   1.2353e+01   2.1400e+00  -1.9516e-01   3.8607e-01   0.0000e+00   7.9433e-01  -1.0000e-01 
  1.2956e+15   1.2601e+01   2.1400e+00  -2.1255e-01   4.4549e-01   0.0000e+00   8.9125e-01  -5.0000e-02 
  1.2650e+15   1.2855e+01   2.1400e+00  -2.2856e-01   5.1107e-01   0.0000e+00   1.0000e+00  -4.6288e-15 

 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.0181e-07   2.4372e-07   0.0000e+00   1.0000e-06  -6.0000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.1424e-07   2.7346e-07   0.0000e+00   1.1220e-06  -5.9500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.2817e-07   3.0682e-07   0.0000e+00   1.2589e-06  -5.9000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.4381e-07   3.4426e-07   0.0000e+00   1.4125e-06  -5.8500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.6136e-07   3.8627e-07   0.0000e+00   1.5849e-06  -5.8000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.8105e-07   4.3340e-07   0.0000e+00   1.7783e-06  -5.7500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.0314e-07   4.8628e-07   0.0000e+00   1.9953e-06  -5.7000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.2793e-07   5.4562e-07   0.0000e+00   2.2387e-06  -5.6500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.5574e-07   6.1220e-07   0.0000e+00   2.5119e-06  -5.6000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.8695e-07   6.8689e-07   0.0000e+00   2.8184e-06  -5.5500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -3.2196e-07   7.7071e-07   0.0000e+00   3.1623e-06  -5.5000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -3.6124e-07   8.6475e-07   0.0000e+00   3.5481e-06  -5.4500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -4.0532e-07   9.7026e-07   0.0000e+00   3.9811e-06  -5.4000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -4.5478e-07   1.0887e-06   0.0000e+00   4.4668e-06  -5.3500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -5.1027e-07   1.2215e-06   0.0000e+00   5.0119e-06  -5.3000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -5.7253e-07   1.3705e-06   0.0000e+00   5.6234e-06  -5.2500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -6.4239e-07   1.5378e-06   0.0000e+00   6.3096e-06  -5.2000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -7.2078e-07   1.7254e-06   0.0000e+00   7.0795e-06  -5.1500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -8.0873e-07   1.9359e-06   0.0000e+00   7.9433e-06  -5.1000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -9.0740e-07   2.1722e-06   0.0000e+00   8.9125e-06  -5.0500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.0181e-06   2.4372e-06   0.0000e+00   1.0000e-05  -5.0000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.1424e-06   2.7346e-06   0.0000e+00   1.1220e-05  -4.9500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.2817e-06   3.0682e-06   0.0000e+00   1.2589e-05  -4.9000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.4381e-06   3.4426e-06   0.0000e+00   1.4125e-05  -4.8500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.6136e-06   3.8627e-06   0.0000e+00   1.5849e-05  -4.8000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.8105e-06   4.3340e-06   0.0000e+00   1.7783e-05  -4.7500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.0314e-06   4.8628e-06   0.0000e+00   1.9953e-05  -4.7000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.2793e-06   5.4562e-06   0.0000e+00   2.2387e-05  -4.6500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.5574e-06   6.1220e-06   0.0000e+00   2.5119e-05  -4.6000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.8695e-06   6.8689e-06   0.0000e+00   2.8184e-05  -4.5500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -3.2196e-06   7.7071e-06   0.0000e+00   3.1623e-05  -4.5000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -3.6124e-06   8.6475e-06   0.0000e+00   3.5481e-05  -4.4500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -4.0532e-06   9.7026e-06   0.0000e+00   3.9811e-05  -4.4000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -4.5478e-06   1.0887e-05   0.0000e+00   4.4668e-05  -4.3500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -5.1027e-06   1.2215e-05   0.0000e+00   5.0119e-05  -4.3000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -5.7253e-06   1.3705e-05   0.0000e+00   5.6234e-05  -4.2500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -6.4239e-06   1.5378e-05   0.0000e+00   6.3096e-05  -4.2000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -7.2078e-06   1.7254e-05   0.0000e+00   7.0795e-05  -4.1500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -8.0873e-06   1.9359e-05   0.0000e+00   7.9433e-05  -4.1000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -9.0740e-06   2.1722e-05   0.0000e+00   8.9125e-05  -4.0500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.0181e-05   2.4372e-05   0.0000e+00   1.0000e-04  -4.0000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.1424e-05   2.7346e-05   0.0000e+00   1.1220e-04  -3.9500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.2817e-05   3.0682e-05   0.0000e+00   1.2589e-04  -3.9000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.4381e-05   3.4426e-05   0.0000e+00   1.4125e-04  -3.8500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.6136e-05   3.8627e-05   0.0000e+00   1.5849e-04  -3.8000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.8105e-05   4.3340e-05   0.0000e+00   1.7783e-04  -3.7500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.0314e-05   4.8628e-05   0.0000e+00   1.9953e-04  -3.7000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.2793e-05   5.4562e-05   0.0000e+00   2.2387e-04  -3.6500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.5574e-05   6.1220e-05   0.0000e+00   2.5119e-04  -3.6000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.8695e-05   6.8689e-05   0.0000e+00   2.8184e-04  -3.5500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -3.2196e-05   7.7071e-05   0.0000e+00   3.1623e-04  -3.5000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -3.6124e-05   8.6475e-05   0.0000e+00   3.5481e-04  -3.4500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -4.0532e-05   9.7026e-05   0.0000e+00   3.9811e-04  -3.4000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -4.5478e-05   1.0887e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -5.1027e-05   1.2215e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -5.7253e-05   1.3705e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -6.4239e-05   1.5378e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -7.2078e-05   1.7254e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -8.0872e-05   1.9359e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -9.0743e-05   2.1722e-04   0.0000e+00   8.9125e-04  -3.0500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.0182e-04   2.4372e-04   0.0000e+00   1.0000e-03  -3.0000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.1424e-04   2.7346e-04   0.0000e+00   1.1220e-03  -2.9500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.2818e-04   3.0683e-04   0.0000e+00   1.2589e-03  -2.9000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.4382e-04   3.4427e-04   0.0000e+00   1.4125e-03  -2.8500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.6137e-04   3.8628e-04   0.0000e+00   1.5849e-03  -2.8000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -1.8106e-04   4.3341e-04   0.0000e+00   1.7783e-03  -2.7500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.0315e-04   4.8629e-04   0.0000e+00   1.9953e-03  -2.7000e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.2794e-04   5.4563e-04   0.0000e+00   2.2387e-03  -2.6500e+00 
  2.1985e+15   1.0331e+01   2.1600e+00  -2.5576e-04   6.1221e-04   0.0000e+00   2.5119e-03  -2.6000e+00 
  2.1984e+15   1.0331e+01   2.1600e+00  -2.8698e-04   6.8692e-04   0.0000e+00   2.8184e-03  -2.5500e+00 
  2.1984e+15   1.0331e+01   2.1600e+00  -3.2200e-04   7.7074e-04   0.0000e+00   3.1623e-03  -2.5000e+00 
  2.1984e+15   1.0331e+01   2.1600e+00  -3.6130e-04   8.6480e-04   0.0000e+00   3.5481e-03  -2.4500e+00 
  2.1984e+15   1.0331e+01   2.1600e+00  -4.0541e-04   9.7033e-04   0.0000e+00   3.9811e-03  -2.4000e+00 
  2.1984e+15   1.0331e+01   2.1600e+00  -4.5490e-04   1.0888e-03   0.0000e+00   4.4668e-03  -2.3500e+00 
  2.1984e+15   1.0331e+01   2.1600e+00  -5.1044e-04   1.2216e-03   0.0000e+00   5.0119e-03  -2.3000e+00 
  2.1983e+15   1.0331e+01   2.1600e+00  -5.7275e-04   1.3707e-03   0.0000e+00   5.6234e-03  -2.2500e+00 
  2.1983e+15   1.0331e+01   2.1600e+00  -6.4271e-04   1.5380e-03   0.0000e+00   6.3096e-03  -2.2000e+00 
  2.1982e+15   1.0331e+01   2.1600e+00  -7.2121e-04   1.7257e-03   0.0000e+00   7.0795e-03  -2.1500e+00 
  2.1982e+15   1.0331e+01   2.1600e+00  -8.0935e-04   1.9364e-03   0.0000e+00   7.9433e-03  -2.1000e+00 
  2.1981e+15   1.0331e+01   2.1600e+00  -9.0830e-04   2.1728e-03   0.0000e+00   8.9125e-03  -2.0500e+00 
  2.1980e+15   1.0331e+01   2.1600e+00  -1.0194e-03   2.4382e-03   0.0000e+00   1.0000e-02  -2.0000e+00 
  2.1979e+15   1.0331e+01   2.1600e+00  -1.1441e-03   2.7359e-03   0.0000e+00   1.1220e-02  -1.9500e+00 
  2.1977e+15   1.0332e+01   2.1600e+00  -1.2842e-03   3.0702e-03   0.0000e+00   1.2589e-02  -1.9000e+00 
  2.1975e+15   1.0332e+01   2.1600e+00  -1.4416e-03   3.4454e-03   0.0000e+00   1.4125e-02  -1.8500e+00 
  2.1972e+15   1.0332e+01   2.1600e+00  -1.6186e-03   3.8665e-03   0.0000e+00   1.5849e-02  -1.8000e+00 
  2.1969e+15   1.0332e+01   2.1600e+00  -1.8175e-03   4.3394e-03   0.0000e+00   1.7783e-02  -1.7500e+00 
  2.1965e+15   1.0333e+01   2.1600e+00  -2.0413e-03   4.8705e-03   0.0000e+00   1.9953e-02  -1.7000e+00 
  2.1960e+15   1.0333e+01   2.1600e+00  -2.2932e-03   5.4670e-03   0.0000e+00   2.2387e-02  -1.6500e+00 
  2.1954e+15   1.0334e+01   2.1600e+00  -2.5771e-03   6.1372e-03   0.0000e+00   2.5119e-02  -1.6000e+00 
  2.1945e+15   1.0335e+01   2.1600e+00  -2.8972e-03   6.8905e-03   0.0000e+00   2.8184e-02  -1.5500e+00 
  2.1935e+15   1.0336e+01   2.1600e+00  -3.2587e-03   7.7375e-03   0.0000e+00   3.1623e-02  -1.5000e+00 
  2.1922e+15   1.0338e+01   2.1600e+00  -3.6677e-03   8.6905e-03   0.0000e+00   3.5481e-02  -1.4500e+00 
  2.1906e+15   1.0339e+01   2.1600e+00  -4.1311e-03   9.7633e-03   0.0000e+00   3.9811e-02  -1.4000e+00 
  2.1886e+15   1.0342e+01   2.1600e+00  -4.6577e-03   1.0972e-02   0.0000e+00   4.4668e-02  -1.3500e+00 
  2.1861e+15   1.0344e+01   2.1600e+00  -5.2577e-03   1.2336e-02   0.0000e+00   5.0119e-02  -1.3000e+00 
  2.1829e+15   1.0348e+01   2.1600e+00  -5.9440e-03   1.3876e-02   0.0000e+00   5.6234e-02  -1.2500e+00 
  2.1789e+15   1.0352e+01   2.1600e+00  -6.7320e-03   1.5619e-02   0.0000e+00   6.3096e-02  -1.2000e+00 
  2.1739e+15   1.0358e+01   2.1600e+00  -7.6418e-03   1.7595e-02   0.0000e+00   7.0795e-02  -1.1500e+00 
  2.1676e+15   1.0365e+01   2.1600e+00  -8.6983e-03   1.9840e-02   0.0000e+00   7.9433e-02  -1.1000e+00 
  2.1598e+15   1.0374e+01   2.1600e+00  -9.9331e-03   2.2400e-02   0.0000e+00   8.9125e-02  -1.0500e+00 
  2.1500e+15   1.0385e+01   2.1600e+00  -1.1388e-02   2.5329e-02   0.0000e+00   1.0000e-01  -1.0000e+00 
  2.1379e+15   1.0400e+01   2.1600e+00  -1.3115e-02   2.8694e-02   0.0000e+00   1.1220e-01  -9.5000e-01 
  2.1229e+15   1.0418e+01   2.1600e+00  -1.5184e-02   3.2582e-02   0.0000e+00   1.2589e-01  -9.0000e-01 
